Rating;Year;Date;Player;Salary;Position;Bat_Order;Opp_Pitcher;Opp
4.4;2022;08/29/2022;54.05;Reese McGuire (L);$7;C;9;BOS
5.1;2022;08/29/2022;53.50;Oneil Cruz (L);$7;SS;1;PIT
5.7;2022;08/29/2022;52.50;Nico Hoerner (R);$10;SS;6;CHC
3.4;2022;08/29/2022;52.05;T. Estrada (R);$10;2B;6;SF
3.4;2022;08/29/2022;51.40;Wilmer Flores (R);$14;2B;3;SF
4.2;2022;08/29/2022;51.10;Jake Cave (L);$9;OF;7;MIN
4.6;2022;08/29/2022;50.65;Shohei Ohtani (L);$22;OF;3;LAA
5.7;2022;08/29/2022;49.85;Ian Happ (S);$17;OF;3;CHC
3.8;2022;08/29/2022;49.30;Ha-seong Kim (R);$12;SS;1;SD
4.4;2022;08/29/2022;49.25;F. Cordero (L);$15;1B;7;BOS
5;2022;08/29/2022;47.70;C. Walker (R);$18;1B;4;ARI
5.7;2022;08/29/2022;47.55;Rafael Ortega (L);$7;OF;7;CHC
3.5;2022;08/29/2022;46.30;Jose Trevino (R);$13;C;7;NYY
5;2022;08/29/2022;45.55;G. Perdomo (S);$7;SS;9;ARI
4.6;2022;08/29/2022;44.60;D. Fletcher (R);$13;2B;1;LAA
4.4;2022;08/29/2022;43.65;C. Arroyo (R);$15;2B;8;BOS
5.1;2022;08/29/2022;43.65;B. Reynolds (S);$14;OF;2;PIT
4.6;2022;08/29/2022;43.10;Matt Thaiss (L);$7;3B;8;LAA
4.6;2022;08/29/2022;42.85;Luis Rengifo (S);$11;3B;4;LAA
3.5;2022;08/29/2022;42.00;O. Cabrera (S);$11;SS;9;NYY
5;2022;08/29/2022;41.80;E. Rivera (R);$16;3B;5;ARI
4.2;2022;08/29/2022;40.65;Sandy Leon (S);$9;C;9;MIN
3.8;2022;08/29/2022;40.15;J. Profar (S);$9;OF;7;SD
5;2022;08/29/2022;39.90;Jake McCarthy (L);$16;OF;7;ARI
3.8;2022;08/29/2022;38.85;Wil Myers (R);$9;1B;6;SD
5.1;2022;08/29/2022;38.50;T. Marcano (L);$7;OF;8;PIT
3.8;2022;08/29/2022;38.05;Brandon Drury (R);$8;1B;5;SD
3.8;2022;08/29/2022;37.75;J. Cronenworth (L);$12;2B;8;SD
4.6;2022;08/29/2022;37.15;Mike Ford (L);$8;1B;6;LAA
5.1;2022;08/29/2022;35.65;Ben Gamel (L);$9;OF;3;PIT
3.8;2022;08/29/2022;35.65;Austin Nola (R);$8;C;9;SD
5.7;2022;08/29/2022;33.35;C. Morel (R);$7;3B;9;CHC
5;2022;08/29/2022;33.10;Stone Garrett (R);$17;OF;6;ARI
5.7;2022;08/29/2022;30.35;Alfonso Rivas (L);$9;1B;8;CHC
5.1;2022;08/29/2022;29.80;Kevin Newman (R);$8;2B;7;PIT
5.1;2022;08/29/2022;29.35;M. Chavis (R);$7;1B;4;PIT
3.4;2022;08/29/2022;29.10;Luis Gonzalez (L);$8;OF;8;SF
4.6;2022;08/29/2022;23.90;Jo Adell (R);$10;OF;7;LAA
5.1;2022;08/29/2022;23.45;R. Castro (S);$9;3B;5;PIT
3.4;2022;08/29/2022;21.40;Joey Bart (R);$12;C;9;SF
5.1;2022;08/29/2022;20.60;Jason Delay (R);$7;C;9;PIT
4.6;2022;08/29/2022;18.25;A. Velazquez (S);$10;SS;9;LAA
4.4;2022;08/30/2022;87.25;P. Goldschmidt (R);$28;1B;3;STL
3;2022;08/30/2022;86.70;Austin Riley (R);$18;3B;3;ATL
3;2022;08/30/2022;86.60;Matt Olson (L);$23;1B;4;ATL
4.4;2022;08/30/2022;85.00;Tyler O'Neill (R);$20;OF;5;STL
3.7;2022;08/30/2022;84.80;Jose Ramirez (S);$20;3B;3;CLE
4.1;2022;08/30/2022;84.40;DJ LeMahieu (R);$11;3B;1;NYY
3.7;2022;08/30/2022;84.05;Josh Naylor (L);$9;1B;4;CLE
4.4;2022;08/30/2022;83.60;Nolan Arenado (R);$27;3B;4;STL
4;2022;08/30/2022;83.55;F. Freeman (L);$19;1B;3;LAD
3;2022;08/30/2022;83.40;Eddie Rosario (L);$10;OF;6;ATL
4.4;2022;08/30/2022;82.90;Yadier Molina (R);$10;C;8;STL
3;2022;08/30/2022;81.85;D. Swanson (R);$17;SS;1;ATL
3.7;2022;08/30/2022;81.25;Steven Kwan (L);$18;OF;1;CLE
6.4;2022;08/30/2022;81.25;J. India (R);$17;2B;1;CIN
4.4;2022;08/30/2022;81.25;Lars Nootbaar (L);$24;OF;1;STL
4.4;2022;08/30/2022;80.95;B. Donovan (L);$17;3B;2;STL
3.1;2022;08/30/2022;80.70;Bo Bichette (R);$13;SS;4;TOR
4;2022;08/30/2022;80.60;C. Yelich (L);$19;OF;1;MIL
3.4;2022;08/30/2022;80.55;Jesse Winker (L);$15;OF;2;SEA
4;2022;08/30/2022;80.05;Trea Turner (R);$19;SS;2;LAD
4.4;2022;08/30/2022;79.85;Tommy Edman (S);$15;2B;9;STL
4.1;2022;08/30/2022;79.75;Anthony Rizzo (L);$14;1B;5;NYY
4.4;2022;08/30/2022;79.45;Luke Voit (R);$13;1B;3;WSH
3.9;2022;08/30/2022;78.75;AJ Pollock (R);$8;OF;1;CWS
4.1;2022;08/30/2022;78.60;J. Donaldson (R);$13;3B;6;NYY
4.9;2022;08/30/2022;78.55;Rafael Devers (L);$12;3B;4;BOS
4.9;2022;08/30/2022;78.25;X. Bogaerts (R);$15;SS;3;BOS
4.4;2022;08/30/2022;77.65;Nelson Cruz (R);$10;1B;4;WSH
4;2022;08/30/2022;77.55;Willy Adames (R);$18;SS;2;MIL
4.3;2022;08/30/2022;77.45;Max Kepler (L);$10;OF;3;MIN
3.1;2022;08/30/2022;77.35;V. Guerrero Jr. (R);$19;1B;2;TOR
4;2022;08/30/2022;77.10;Joey Gallo (L);$11;OF;5;LAD
4.9;2022;08/30/2022;77.05;J.D. Martinez (R);$10;OF;5;BOS
3.7;2022;08/30/2022;76.90;Amed Rosario (R);$13;SS;2;CLE
3.1;2022;08/30/2022;76.35;L. Gurriel Jr. (R);$11;OF;3;TOR
3.4;2022;08/30/2022;76.25;J. Rodriguez (R);$15;OF;1;SEA
4;2022;08/30/2022;76.20;V. Caratini (S);$7;C;8;MIL
3.4;2022;08/30/2022;76.15;Ty France (R);$8;1B;5;SEA
4.1;2022;08/30/2022;75.45;A. Benintendi (L);$13;OF;2;NYY
4;2022;08/30/2022;75.30;Max Muncy (L);$19;3B;4;LAD
6.4;2022;08/30/2022;74.95;Alejo Lopez (S);$7;2B;8;CIN
4.1;2022;08/30/2022;74.80;G. Stanton (R);$18;OF;4;NYY
4.3;2022;08/30/2022;74.80;Luis Arraez (L);$14;1B;1;MIN
6.4;2022;08/30/2022;74.75;Kyle Farmer (R);$12;3B;3;CIN
4.3;2022;08/30/2022;74.40;Tony Kemp (L);$10;OF;1;OAK
3.6;2022;08/30/2022;74.00;Bryce Harper (L);$18;OF;4;PHI
4.3;2022;08/30/2022;73.65;Stephen Vogt (L);$7;1B;4;OAK
4;2022;08/30/2022;73.55;A. McCutchen (R);$14;OF;6;MIL
3;2022;08/30/2022;73.50;T. d'Arnaud (R);$20;C;5;ATL
3.6;2022;08/30/2022;73.00;K. Schwarber (L);$14;OF;1;PHI
4.4;2022;08/30/2022;72.75;Albert Pujols (R);$22;1B;6;STL
5.2;2022;08/30/2022;72.65;Oneil Cruz (L);$13;SS;1;PIT
3.4;2022;08/30/2022;72.45;E. Suarez (R);$17;3B;4;SEA
4;2022;08/30/2022;71.85;Kolten Wong (L);$16;2B;4;MIL
4.3;2022;08/30/2022;71.50;Carlos Correa (R);$18;SS;2;MIN
4;2022;08/30/2022;71.00;Jace Peterson (L);$10;3B;7;MIL
3.7;2022;08/30/2022;70.95;O. Gonzalez (R);$14;OF;5;CLE
4.3;2022;08/30/2022;70.85;Jose Miranda (R);$16;1B;4;MIN
4;2022;08/30/2022;70.75;H. Renfroe (R);$18;OF;3;MIL
4.3;2022;08/30/2022;70.60;Vimael Machin (L);$7;3B;6;OAK
6.4;2022;08/30/2022;70.30;D. Solano (R);$14;3B;4;CIN
4.6;2022;08/30/2022;70.00;Brandon Nimmo (L);$14;OF;1;NYM
4.4;2022;08/30/2022;70.00;C. Dickerson (L);$19;OF;7;STL
3.4;2022;08/30/2022;69.85;C. Santana (S);$7;1B;6;SEA
4.9;2022;08/30/2022;69.75;Alex Verdugo (L);$16;OF;2;BOS
4;2022;08/30/2022;68.95;Mookie Betts (R);$25;OF;1;LAD
4.4;2022;08/30/2022;68.60;Keibert Ruiz (S);$10;C;5;WSH
3.1;2022;08/30/2022;68.45;T. Hernandez (R);$13;OF;6;TOR
5.1;2022;08/30/2022;68.40;Mike Trout (R);$21;OF;2;LAA
6.4;2022;08/30/2022;68.40;Nick Senzel (R);$8;OF;6;CIN
3;2022;08/30/2022;67.95;W. Contreras (R);$19;C;7;ATL
4;2022;08/30/2022;67.95;Ketel Marte (S);$7;2B;3;ARI
3.1;2022;08/30/2022;67.85;S. Espinal (R);$7;2B;7;TOR
5.2;2022;08/30/2022;67.80;K. Hayes (R);$12;3B;3;PIT
4;2022;08/30/2022;67.60;C. Bellinger (L);$13;OF;8;LAD
4.1;2022;08/30/2022;67.55;Aaron Judge (R);$27;OF;3;NYY
3.7;2022;08/30/2022;67.45;Owen Miller (R);$7;1B;7;CLE
3.6;2022;08/30/2022;67.30;Juan Soto (L);$21;OF;2;SD
4.6;2022;08/30/2022;67.15;S. Marte (R);$14;OF;2;NYM
4.6;2022;08/30/2022;67.10;Pete Alonso (R);$16;1B;4;NYM
4.6;2022;08/30/2022;67.10;Darin Ruf (R);$7;1B;5;NYM
3;2022;08/30/2022;66.90;R. Grossman (S);$12;OF;9;ATL
3.6;2022;08/30/2022;66.75;Rhys Hoskins (R);$15;1B;2;PHI
4.3;2022;08/30/2022;66.70;Dermis Garcia (R);$7;1B;5;OAK
3.4;2022;08/30/2022;66.55;Mitch Haniger (R);$17;OF;3;SEA
4.9;2022;08/30/2022;66.45;Tommy Pham (R);$17;OF;1;BOS
4.3;2022;08/30/2022;66.35;Sean Murphy (R);$18;C;3;OAK
4.5;2022;08/30/2022;66.25;C. Mullins (L);$18;OF;1;BAL
4.4;2022;08/30/2022;65.70;Lane Thomas (R);$12;OF;1;WSH
4.3;2022;08/30/2022;65.60;B. Witt Jr. (R);$15;SS;2;KC
3.7;2022;08/30/2022;65.35;Austin Hedges (R);$7;C;8;CLE
6.4;2022;08/30/2022;65.35;A. Aquino (R);$7;OF;7;CIN
3.1;2022;08/30/2022;65.30;G. Springer (R);$21;OF;1;TOR
4.3;2022;08/30/2022;65.15;S. Perez (R);$17;C;3;KC
4.3;2022;08/30/2022;65.10;Seth Brown (L);$12;1B;2;OAK
4.6;2022;08/30/2022;65.10;F. Lindor (S);$16;SS;3;NYM
4.9;2022;08/30/2022;65.05;Trevor Story (R);$16;2B;6;BOS
4.3;2022;08/30/2022;64.95;Ryan O'Hearn (L);$7;OF;4;KC
3.3;2022;08/30/2022;64.95;Jeremy Pena (R);$7;SS;2;HOU
6.4;2022;08/30/2022;64.70;Jake Fraley (L);$18;OF;2;CIN
4;2022;08/30/2022;64.65;Keston Hiura (R);$13;1B;5;MIL
3.3;2022;08/30/2022;64.55;Kyle Tucker (L);$18;OF;4;HOU
3.1;2022;08/30/2022;64.20;Danny Jansen (R);$8;C;8;TOR
3.3;2022;08/30/2022;64.15;Jose Altuve (R);$18;2B;1;HOU
3.4;2022;08/30/2022;63.00;Adam Frazier (L);$11;2B;7;SEA
5.1;2022;08/30/2022;62.85;Shohei Ohtani (L);$22;OF;3;LAA
3.3;2022;08/30/2022;62.75;Yuli Gurriel (R);$10;1B;5;HOU
3.9;2022;08/30/2022;62.55;Andrew Vaughn (R);$15;OF;2;CWS
3.1;2022;08/30/2022;62.20;Matt Chapman (R);$14;3B;5;TOR
3;2022;08/30/2022;61.90;M. Harris II (L);$22;OF;2;ATL
4.1;2022;08/30/2022;61.60;I. Kiner-Falefa (R);$7;SS;8;NYY
4.5;2022;08/30/2022;61.25;Seiya Suzuki (R);$12;OF;4;CHC
3.7;2022;08/30/2022;61.15;A. Gimenez (L);$18;2B;6;CLE
3.9;2022;08/30/2022;60.90;Eloy Jimenez (R);$17;OF;4;CWS
4.1;2022;08/30/2022;60.85;O. Cabrera (S);$9;SS;7;NYY
4.1;2022;08/30/2022;60.65;Austin Slater (R);$8;OF;1;SF
4.5;2022;08/30/2022;60.45;Ramon Urias (R);$8;3B;4;BAL
3.6;2022;08/30/2022;60.25;G. Stubbs (L);$8;C;7;PHI
3.6;2022;08/30/2022;60.20;J. Profar (S);$11;OF;1;SD
3.7;2022;08/30/2022;59.70;Will Benson (L);$7;OF;9;CLE
3.6;2022;08/30/2022;59.55;Alec Bohm (R);$11;3B;3;PHI
3.4;2022;08/30/2022;59.30;Cal Raleigh (S);$9;C;8;SEA
4;2022;08/30/2022;59.10;Josh Rojas (L);$11;2B;1;ARI
4.5;2022;08/30/2022;59.10;A. Rutschman (S);$18;C;2;BAL
4.3;2022;08/30/2022;58.85;Gio Urshela (R);$15;3B;6;MIN
3.9;2022;08/30/2022;58.75;Jose Abreu (R);$16;1B;3;CWS
3.6;2022;08/30/2022;58.70;Josh Bell (S);$12;1B;4;SD
4.3;2022;08/30/2022;58.60;Gary Sanchez (R);$12;C;9;MIN
4.3;2022;08/30/2022;58.50;Nick Gordon (L);$15;OF;5;MIN
4.4;2022;08/30/2022;57.85;Victor Robles (R);$7;OF;8;WSH
6.4;2022;08/30/2022;57.85;Austin Romine (R);$7;C;9;CIN
4.1;2022;08/30/2022;57.30;Wilmer Flores (R);$12;2B;2;SF
3.6;2022;08/30/2022;57.25;Jean Segura (R);$10;2B;6;PHI
3.9;2022;08/30/2022;57.10;Gavin Sheets (L);$14;OF;5;CWS
4.3;2022;08/30/2022;56.90;M. A. Taylor (R);$7;OF;1;KC
4.5;2022;08/30/2022;56.85;Kyle Stowers (L);$7;OF;5;BAL
4.3;2022;08/30/2022;56.80;Javier Baez (R);$11;SS;3;DET
3.9;2022;08/30/2022;56.60;Corey Seager (L);$16;SS;2;TEX
5.2;2022;08/30/2022;56.60;T. Marcano (L);$9;OF;8;PIT
5.2;2022;08/30/2022;56.60;B. Reynolds (S);$19;OF;2;PIT
6.4;2022;08/30/2022;56.45;TJ Friedl (L);$19;OF;5;CIN
4.3;2022;08/30/2022;56.30;Jonah Bride (R);$8;2B;7;OAK
4.5;2022;08/30/2022;56.30;Austin Hays (R);$10;OF;6;BAL
4.4;2022;08/30/2022;56.25;Joey Meneses (R);$18;1B;2;WSH
4;2022;08/30/2022;56.05;Gavin Lux (L);$16;2B;6;LAD
3.9;2022;08/30/2022;55.95;Jonah Heim (S);$7;C;5;TEX
4;2022;08/30/2022;55.05;G. Mitchell (L);$8;OF;9;MIL
2.8;2022;08/30/2022;54.90;R. Arozarena (R);$20;OF;3;TB
4.5;2022;08/30/2022;54.75;R. Mountcastle (R);$11;1B;7;BAL
4.3;2022;08/30/2022;54.40;Kyle Isbel (L);$7;OF;8;KC
4.3;2022;08/30/2022;54.25;Cal Stevenson (L);$7;OF;8;OAK
4.5;2022;08/30/2022;54.25;Nick Madrigal (R);$8;2B;1;CHC
4.1;2022;08/30/2022;54.15;K. Higashioka (R);$10;C;9;NYY
4.3;2022;08/30/2022;54.10;Hunter Dozier (R);$8;3B;5;KC
4;2022;08/30/2022;54.10;D. Varsho (L);$13;OF;5;ARI
4.9;2022;08/30/2022;53.90;Reese McGuire (L);$7;C;9;BOS
3.3;2022;08/30/2022;53.90;Trey Mancini (R);$12;1B;6;HOU
5.1;2022;08/30/2022;53.70;Mike Ford (L);$8;1B;6;LAA
5.1;2022;08/30/2022;53.30;Max Stassi (R);$7;C;7;LAA
3.6;2022;08/30/2022;53.15;Matt Vierling (R);$7;OF;8;PHI
4.3;2022;08/30/2022;53.00;G. Celestino (R);$10;OF;8;MIN
3.9;2022;08/30/2022;52.65;Marcus Semien (R);$17;2B;1;TEX
5.1;2022;08/30/2022;52.65;Taylor Ward (R);$11;OF;5;LAA
3.6;2022;08/30/2022;52.55;Manny Machado (R);$20;3B;3;SD
5.2;2022;08/30/2022;52.50;M. Chavis (R);$9;1B;7;PIT
4.5;2022;08/30/2022;52.20;A. Santander (S);$18;OF;3;BAL
3.9;2022;08/30/2022;52.00;Josh Harrison (R);$8;2B;8;CWS
4;2022;08/30/2022;51.75;Austin Barnes (R);$9;C;9;LAD
3.3;2022;08/30/2022;51.75;C. Vazquez (R);$8;C;7;HOU
3.6;2022;08/30/2022;51.45;Bryson Stott (L);$11;SS;5;PHI
2.8;2022;08/30/2022;51.30;F. Mejia (S);$10;C;6;TB
4.3;2022;08/30/2022;50.95;M. Cabrera (R);$7;1B;5;DET
4;2022;08/30/2022;50.60;Alek Thomas (L);$7;OF;7;ARI
3.9;2022;08/30/2022;50.45;Leury Garcia (S);$7;SS;7;CWS
5.1;2022;08/30/2022;50.45;Luis Rengifo (S);$13;3B;4;LAA
4.3;2022;08/30/2022;50.45;Jake Cave (L);$9;OF;7;MIN
3.3;2022;08/30/2022;50.45;Alex Bregman (R);$26;3B;3;HOU
4.1;2022;08/30/2022;50.05;T. Estrada (R);$10;2B;6;SF
4.3;2022;08/30/2022;49.90;Nick Pratto (L);$8;1B;6;KC
5.2;2022;08/30/2022;49.90;Ben Gamel (L);$14;OF;4;PIT
2.8;2022;08/30/2022;49.65;Yandy Diaz (R);$18;3B;1;TB
5.2;2022;08/30/2022;49.60;Jack Suwinski (L);$12;OF;6;PIT
4.3;2022;08/30/2022;49.55;Riley Greene (L);$15;OF;1;DET
2.8;2022;08/30/2022;49.45;Manuel Margot (R);$14;OF;2;TB
3.1;2022;08/30/2022;49.10;J. Bradley Jr. (L);$7;OF;9;TOR
4.9;2022;08/30/2022;49.00;K. Hernandez (R);$14;OF;8;BOS
4.5;2022;08/30/2022;48.70;W. Contreras (R);$14;C;2;CHC
3.9;2022;08/30/2022;48.70;Nick Fortes (R);$7;C;5;MIA
4.6;2022;08/30/2022;48.70;E. Escobar (S);$7;3B;8;NYM
4.6;2022;08/30/2022;48.65;Mark Canha (R);$17;OF;6;NYM
4;2022;08/30/2022;48.40;Carson Kelly (R);$8;C;8;ARI
4;2022;08/30/2022;48.35;Jake McCarthy (L);$11;OF;2;ARI
5.7;2022;08/30/2022;48.30;C.J. Cron (R);$8;1B;4;COL
3.6;2022;08/30/2022;48.15;J. Cronenworth (L);$15;2B;5;SD
3;2022;08/30/2022;47.45;V. Grissom (R);$20;2B;8;ATL
5.1;2022;08/30/2022;46.80;D. Fletcher (R);$13;2B;1;LAA
4.1;2022;08/30/2022;45.90;J.D. Davis (R);$11;3B;5;SF
4;2022;08/30/2022;45.75;C. Walker (R);$15;1B;4;ARI
2.8;2022;08/30/2022;45.75;H. Ramirez (R);$14;OF;4;TB
2.8;2022;08/30/2022;45.60;C. Bethancourt (R);$7;C;5;TB
4.3;2022;08/30/2022;45.55;M. Massey (L);$7;2B;7;KC
4.4;2022;08/30/2022;45.15;I. Vargas (S);$13;3B;7;WSH
3.6;2022;08/30/2022;45.10;Trent Grisham (L);$13;OF;8;SD
4.3;2022;08/30/2022;43.75;Nicky Lopez (L);$7;SS;9;KC
4.9;2022;08/30/2022;43.65;F. Cordero (L);$15;1B;7;BOS
5.2;2022;08/30/2022;43.40;R. Castro (S);$14;3B;5;PIT
3.9;2022;08/30/2022;42.95;Elvis Andrus (R);$10;SS;6;CWS
3.9;2022;08/30/2022;42.95;Miguel Rojas (R);$7;SS;2;MIA
4.6;2022;08/30/2022;42.75;James McCann (R);$7;C;9;NYM
4.5;2022;08/30/2022;42.65;Rougned Odor (L);$7;2B;8;BAL
4.1;2022;08/30/2022;42.30;Evan Longoria (R);$16;3B;4;SF
4.3;2022;08/30/2022;42.20;T. Barnhart (S);$7;C;8;DET
4.6;2022;08/30/2022;42.00;Jeff McNeil (L);$17;2B;7;NYM
5.7;2022;08/30/2022;41.75;Jose Iglesias (R);$9;SS;2;COL
3.9;2022;08/30/2022;41.75;Jon Berti (R);$7;3B;1;MIA
4;2022;08/30/2022;41.55;G. Perdomo (S);$7;SS;9;ARI
4.4;2022;08/30/2022;41.20;Luis Garcia (L);$8;SS;6;WSH
3.6;2022;08/30/2022;41.05;Ha-seong Kim (R);$14;SS;7;SD
4.4;2022;08/30/2022;40.70;CJ Abrams (L);$7;SS;9;WSH
4.3;2022;08/30/2022;40.70;Victor Reyes (S);$12;OF;2;DET
5.7;2022;08/30/2022;40.65;Elias Diaz (R);$7;C;5;COL
3.9;2022;08/30/2022;40.20;N. Lowe (L);$20;1B;3;TEX
2.8;2022;08/30/2022;40.15;Yu Chang (R);$7;2B;7;TB
4.3;2022;08/30/2022;40.10;Nick Allen (R);$7;SS;9;OAK
3.9;2022;08/30/2022;40.00;Leody Taveras (S);$7;OF;6;TEX
4.3;2022;08/30/2022;39.70;J. Candelario (S);$10;3B;7;DET
4.1;2022;08/30/2022;39.20;B. Crawford (L);$10;SS;7;SF
3.6;2022;08/30/2022;39.10;Brandon Drury (R);$11;1B;6;SD
3.9;2022;08/30/2022;38.50;Seby Zavala (R);$9;C;9;CWS
4;2022;08/30/2022;37.95;T. Thompson (R);$14;OF;7;LAD
4.3;2022;08/30/2022;37.75;Harold Castro (L);$11;1B;4;DET
5.1;2022;08/30/2022;37.55;M. Sierra (L);$7;OF;8;LAA
3.9;2022;08/30/2022;37.35;G. Cooper (R);$7;1B;4;MIA
3.6;2022;08/30/2022;37.20;Austin Nola (R);$11;C;9;SD
3.9;2022;08/30/2022;36.85;Adolis Garcia (R);$13;OF;4;TEX
5.7;2022;08/30/2022;36.80;R. Grichuk (R);$13;OF;1;COL
3.6;2022;08/30/2022;36.65;Brandon Marsh (L);$7;OF;9;PHI
4.5;2022;08/30/2022;36.60;Nico Hoerner (R);$12;SS;6;CHC
4.5;2022;08/30/2022;35.20;N. Velazquez (R);$7;OF;7;CHC
4.5;2022;08/30/2022;34.95;Franmil Reyes (R);$14;OF;5;CHC
2.8;2022;08/30/2022;34.65;Taylor Walls (S);$8;SS;8;TB
4.5;2022;08/30/2022;34.40;Ian Happ (S);$17;OF;3;CHC
4.3;2022;08/30/2022;34.25;K. Carpenter (L);$10;OF;6;DET
5.7;2022;08/30/2022;33.85;B. Rodgers (R);$13;2B;3;COL
4.5;2022;08/30/2022;33.50;P.J. Higgins (R);$7;1B;8;CHC
3.3;2022;08/30/2022;32.85;C. McCormick (R);$14;OF;9;HOU
4.1;2022;08/30/2022;32.70;L. Wade Jr. (L);$7;OF;9;SF
5.7;2022;08/30/2022;32.20;E. Montero (R);$10;1B;6;COL
4.1;2022;08/30/2022;30.60;Austin Wynns (R);$7;C;8;SF
5.1;2022;08/30/2022;29.70;A. Velazquez (S);$10;SS;9;LAA
3.9;2022;08/30/2022;28.45;Joey Wendle (L);$7;3B;6;MIA
4.5;2022;08/30/2022;27.20;Jorge Mateo (R);$16;SS;9;BAL
4.3;2022;08/30/2022;26.65;Willi Castro (S);$10;2B;9;DET
5.7;2022;08/30/2022;26.40;G. Hampson (R);$7;SS;9;COL
4;2022;08/30/2022;26.35;C. Carroll (L);$13;OF;6;ARI
3.9;2022;08/30/2022;26.25;B. Anderson (R);$10;OF;3;MIA
2.8;2022;08/30/2022;25.95;Jose Siri (R);$9;OF;9;TB
5.2;2022;08/30/2022;25.75;Jason Delay (R);$9;C;9;PIT
4.5;2022;08/30/2022;24.55;C. Morel (R);$7;3B;9;CHC
3.9;2022;08/30/2022;24.05;Mark Mathias (R);$17;2B;7;TEX
3.9;2022;08/30/2022;22.55;Luke Williams (R);$7;2B;9;MIA
3.9;2022;08/30/2022;22.35;B. Thompson (R);$7;OF;9;TEX
3.9;2022;08/30/2022;21.85;E. Duran (R);$7;3B;8;TEX
3.9;2022;08/30/2022;19.65;J. Encarnacion (R);$7;OF;7;MIA
3.9;2022;08/30/2022;14.50;P. Burdick (R);$7;OF;8;MIA
3.9;2022;08/31/2022;94.45;A. Kirk (R);$10;C;4;TOR
3.9;2022;08/31/2022;94.20;V. Guerrero Jr. (R);$19;1B;2;TOR
3.9;2022;08/31/2022;92.25;Bo Bichette (R);$16;SS;5;TOR
3.9;2022;08/31/2022;91.45;L. Gurriel Jr. (R);$12;OF;3;TOR
3.8;2022;08/31/2022;91.35;Dylan Carlson (S);$14;OF;2;STL
3.2;2022;08/31/2022;91.25;C. Yelich (L);$19;OF;1;MIL
3.1;2022;08/31/2022;90.80;Austin Riley (R);$17;3B;3;ATL
3.1;2022;08/31/2022;89.40;R. Acuna Jr. (R);$20;OF;1;ATL
3.5;2022;08/31/2022;89.00;Jose Ramirez (S);$21;3B;3;CLE
3.9;2022;08/31/2022;86.55;T. Hernandez (R);$14;OF;7;TOR
5.2;2022;08/31/2022;86.25;Ketel Marte (S);$9;2B;1;ARI
4.5;2022;08/31/2022;85.70;K. Schwarber (L);$18;OF;1;PHI
3.6;2022;08/31/2022;85.60;Y. Grandal (S);$13;C;6;CWS
4.5;2022;08/31/2022;85.30;Bryce Harper (L);$21;OF;4;PHI
3.1;2022;08/31/2022;85.10;Eddie Rosario (L);$8;OF;8;ATL
3.5;2022;08/31/2022;84.90;Josh Naylor (L);$9;1B;4;CLE
3.9;2022;08/31/2022;84.65;G. Springer (R);$22;OF;1;TOR
3.8;2022;08/31/2022;84.40;Paul DeJong (R);$13;SS;7;STL
3.1;2022;08/31/2022;84.40;D. Swanson (R);$16;SS;2;ATL
3.9;2022;08/31/2022;84.20;Ty France (R);$8;1B;2;SEA
3.1;2022;08/31/2022;84.10;Matt Olson (L);$23;1B;4;ATL
3.9;2022;08/31/2022;82.95;Cavan Biggio (L);$7;2B;8;TOR
3.9;2022;08/31/2022;81.85;J. Rodriguez (R);$15;OF;1;SEA
3.2;2022;08/31/2022;81.80;Rowdy Tellez (L);$17;1B;3;MIL
3.9;2022;08/31/2022;81.40;W. Merrifield (R);$7;OF;9;TOR
3.2;2022;08/31/2022;80.95;Omar Narvaez (L);$7;C;8;MIL
3.8;2022;08/31/2022;80.85;Tommy Edman (S);$19;SS;1;STL
3.9;2022;08/31/2022;80.85;C. Santana (S);$7;1B;5;SEA
3.8;2022;08/31/2022;80.60;Nolan Arenado (R);$28;3B;4;STL
4.5;2022;08/31/2022;80.55;Rhys Hoskins (R);$19;1B;2;PHI
3.2;2022;08/31/2022;80.40;Willy Adames (R);$19;SS;2;MIL
3.2;2022;08/31/2022;80.40;H. Renfroe (R);$18;OF;4;MIL
4.5;2022;08/31/2022;80.30;Matt Vierling (R);$7;OF;7;PHI
3.9;2022;08/31/2022;80.20;Matt Chapman (R);$16;3B;6;TOR
3.2;2022;08/31/2022;79.00;DJ LeMahieu (R);$11;3B;1;NYY
3.9;2022;08/31/2022;78.70;E. Suarez (R);$18;3B;4;SEA
3.1;2022;08/31/2022;78.15;W. Contreras (R);$18;C;5;ATL
3.6;2022;08/31/2022;78.10;Kyle Tucker (L);$16;OF;4;HOU
3.2;2022;08/31/2022;77.85;Luis Urias (R);$11;3B;7;MIL
4.3;2022;08/31/2022;77.80;Nelson Cruz (R);$10;1B;4;WSH
4.5;2022;08/31/2022;77.65;J.T. Realmuto (R);$21;C;5;PHI
3.5;2022;08/31/2022;77.50;Amed Rosario (R);$13;SS;2;CLE
3.8;2022;08/31/2022;77.40;P. Goldschmidt (R);$28;1B;3;STL
3.4;2022;08/31/2022;77.30;Juan Soto (L);$21;OF;2;SD
3.8;2022;08/31/2022;77.25;Yadier Molina (R);$10;C;8;STL
3.2;2022;08/31/2022;77.05;G. Torres (R);$7;2B;6;NYY
3.6;2022;08/31/2022;76.70;Jose Altuve (R);$16;2B;1;HOU
