Empty;Team;Opponent;Empty2;Empty3;wOBA;wOBA_Diff;ISO;ISO_Diff;SLG;SO/AB;HR/AB;SB/G;Pro;My;Ump;Bargain;ParkRank;Runs;Opp_Run;Delta;ML;OU;ML%;Temp;Rating;WindSpd;WindDir;Humidity;Adv15_Cnt;Adv15_Dist;Adv15_EV;Adv15_FB;Adv15_GB;Adv15_LD;Adv15_HH;Adv15_DistDelta;Adv15_EVDelta;Adv15_HHDelta;Adv15_Air;AdvYear_Cnt;AdvYear_Dist;AdvYear_EV;AdvYear_FB;AdvYear_GB;AdvYear_LD;AdvYear_HH;AdvYear_GB/FB;AdvYear_Air;FantYear_PPG;FantYear_Change;FantYear_PlusMinus;FantYear_Consist;FantYear_Upside;FantYear_Duds;FantYear_Count;FantMonth_PPG;FantMonth_Change;FantMonth_Consist;FantMonth_Upside;FantMonth_Duds;FantMonth_Count
;@SD - D Lamet (R);@SD;Petco Park;;;7.96;25.4;1.9;-0.13;442.2;;8.09;5.2;0%;0;0.358;0.026;0.213;0.046;0.475;0.135;1;0;0;;36%;0;3.6;5;0.3;169;8.5;36;64;71.37;5.29;Out;0.9;1%;8.3;$-3;-0.4;35%;15%;38%;59;7.8;;33%;18%;44%;27
;@TOR - H Ryu (L);@TOR;;;;5.78;18.2;1.4;0.14;825.7;;5.64;8.7;0%;0;0.308;0.136;0.2;0.2;0.467;0.467;1;0;0;;67%;50;4.3;4.8;0.1;116;9;31;50;68.38;7.48;Right To Left;0.88;32%;2.2;$0;-1.7;6%;2%;36%;47;2;;5%;5%;64%;17
;@SF - K Gausman (R);@SF;ATT Park;;;7.08;21.1;1.8;-0.34;472;;7.42;5.2;0%;0;0.367;0.118;0.295;0.25;0.506;0.282;1;0;0;;94%;0;3.6;3.9;-0.7;110;7.5;49;65;74.64;8.28;To Left;0.52;1%;7.6;$3;0.3;31%;18%;41%;60;8.2;$2;33%;14%;44%;27
;@ATL - I Anderson (R);@ATL;SunTrust Park;;;7.37;22;1.9;0.39;566.9;;6.98;11.6;0%;0;0.308;-0.035;0.204;0.037;0.441;0.226;1;0;0;;22%;28;3.6;5.5;-0.2;200;9;26;54;84.34;4.62;In;0.41;1%;7;$5;0.2;27%;14%;31%;54;7.7;$0;36%;12%;20%;25
;TB - C Morton (R);TB;Nationals Park;;;6.59;20.3;1.6;0.06;599.1;;6.53;4.5;0%;0;0.269;-0.077;0;0;0.147;0.353;1;0;0;;22%;44;4.1;3.9;-0.2;-114;8;26;45;77.18;5.11;To Left;0.64;1%;5.1;$1;-0.6;21%;3%;28%;28;4.3;;16%;0%;38%;18
;@NYM - D Peterson (L);@NYM;Citi Field;;;5.76;15.4;1.6;-0.11;720;;5.87;0;0%;0;0;0;0;0;0;;1;0;0;;21%;24;5.1;4.6;0.8;-125;9.5;69;49;80.15;11.36;To Left;0.54;1%;4.4;$0;-1.4;14%;7%;40%;54;1.6;$-5;0%;0%;38%;26
;HOU - C Javier (R);HOU;OaklandAlameda County Coliseum;;;5.38;14.8;1.4;-0.26;768.6;;5.64;5.2;0%;0;0.158;-0.041;0;0;0.179;0.179;1;0;0;;67%;8;5.1;4.5;0.3;-130;9.5;43;65;76.69;6.39;To Right;0.5;0%;2;$0;-1.3;0%;0%;25%;35;2.2;$0;0%;0%;33%;21
;@CHC - K Hendricks (R);@CHC;Wrigley Field;;;6.67;20.4;1.7;0.58;741.1;;6.09;0;0%;0;0.342;0.114;0.189;0.115;0.406;0.349;1;0;0;;50%;32;3.5;4.6;0;159;8;43;58;69.8;11.32;In;0.66;2%;5.6;$0;-0.5;30%;8%;39%;56;7;$-2;38%;9%;19%;21
;@OAK - C Bassitt (R);@OAK;OaklandAlameda County Coliseum;;;5.99;16.8;1.6;0.12;748.8;;5.87;2.6;0%;0;0.261;0.133;0.148;0.148;0.333;0.222;1;0;0;;22%;8;4.5;5.1;0.2;120;9.5;57;65;76.69;6.39;To Right;0.5;0%;4.9;$1;-0.7;23%;10%;37%;56;5;$1;30%;8%;34%;23
;@SF - K Gausman (R);@SF;ATT Park;;;7.11;22;1.8;-0.75;418.2;;7.86;2.6;0%;0;0.363;0.023;0.21;0.04;0.497;0.223;1;0;0;;92%;0;3.6;3.9;-0.7;110;7.5;49;65;74.64;8.28;To Left;0.52;1%;7.9;$2;0.4;40%;21%;37%;61;8.3;$3;48%;25%;40%;27
;@SD - D Lamet (R);@SD;Petco Park;;;6.42;18.2;1.7;0.33;713.3;;6.09;0;0%;0;0.302;0.071;0.118;0.079;0.382;0.176;1;0;0;;59%;42;3.6;5;0.3;169;8.5;36;64;71.37;5.29;Out;0.9;1%;4.6;$-3;-1.9;18%;6%;47%;59;3.1;$0;14%;0%;51%;27
;@MIN - M Pineda (R);@MIN;Target Field;;;6.87;21.6;1.7;-0.33;490.7;;7.2;7.1;0%;0;0.359;-0.002;0.193;0.019;0.5;0.273;1;0;0;;100%;19;3.6;5.1;0;177;8.5;39;26;59.45;6.14;To Right;0.57;14%;6.9;$7;0.7;30%;15%;28%;39;8.5;$5;31%;21%;15%;19
;ARI - Z Gallen (R);ARI;ATT Park;;;7.48;19.8;2;-0.38;440;;7.86;4.5;0%;0;0.426;0.09;0.281;0.081;0.609;0.266;1;0;0;;9%;0;3.9;3.6;0.1;-119;7.5;51;65;74.64;8.28;To Left;0.52;1%;7.5;$5;0.4;38%;16%;41%;60;9;$6;48%;28%;48%;25
;TEX - K Allard (L);TEX;T-Mobile Park;;;6.36;16.7;1.7;-1.5;374.1;;7.86;;0%;0;0.147;-0.176;0;-0.325;0.167;0.167;1;0;0;;50%;35;4.4;3.7;-0.2;-146;8;65;50;72;0;NA - Closed Roof;0;0%;4.7;$10;-1.2;13%;9%;45%;22;6.7;$10;28%;14%;42%;7
;PHI - Z Wheeler (R);PHI;Citi Field;;;5.41;15.6;1.4;-0.23;772.9;;5.64;14.2;0%;0;0;0;0;0;0;;1;0;0;;73%;24;4.6;5.1;0.3;115;9.5;31;49;80.15;11.36;To Left;0.54;1%;5.3;$0;-0.4;30%;12%;40%;40;6.4;$0;34%;15%;34%;26
;@SEA - M Gonzales (L);@SEA;T-Mobile Park;;;6.73;19.8;1.7;-0.02;560.8;;6.75;9;0%;0;0.332;0.056;0.079;-0.008;0.397;0.143;1;0;0;;50%;22;3.7;4.4;-0.3;134;8;35;50;72;0;NA - Closed Roof;0;0%;6.1;$4;-0.2;33%;10%;29%;57;5.8;$3;37%;11%;37%;27
;@OAK - C Bassitt (R);@OAK;OaklandAlameda County Coliseum;;;6.82;19.3;1.8;-2.15;310;;8.97;0;0%;0;0.379;-0.028;0.303;0.001;0.576;0.295;1;0;0;;1%;8;4.5;5.1;0.2;120;9.5;57;65;76.69;6.39;To Right;0.5;0%;8.9;$11;1.9;41%;25%;34%;58;10.2;$11;47%;34%;30%;23
;@CLE - Z Plesac (R);@CLE;Progressive Field;;;7.37;23.3;1.8;0.17;526.4;;7.2;9.7;0%;0;0.304;-0.11;0.157;-0.065;0.373;0.336;1;0;0;Chad Whitson;42%;17;3.3;4.8;0;186;8;34;60;74.23;6.88;Out;0.84;52%;7.3;$0;-0.1;22%;12%;26%;57;9.6;$3;43%;26%;21%;23
;@OAK - C Bassitt (R);@OAK;OaklandAlameda County Coliseum;;;6.44;19.5;1.6;-0.98;429.3;;7.42;2.6;0%;0;0.431;0.078;0.26;0.029;0.58;0.14;1;0;0;;8%;23;4.5;5.1;0.2;120;9.5;57;65;76.69;6.39;To Right;0.5;0%;8;$6;0.7;17%;11%;15%;63;10.5;$7;8%;8%;4%;23
;ARI - Z Gallen (R);ARI;ATT Park;;;5.95;17.6;1.5;0.31;850;;5.64;2.6;0%;0;0.187;-0.18;0.063;0.063;0.222;0.222;1;0;0;;72%;0;3.9;3.6;0.1;-119;7.5;51;65;74.64;8.28;To Left;0.52;1%;3.1;$0;-1.4;5%;1%;31%;60;3.7;$0;8%;4%;36%;25
;DET - M Fulmer (R);DET;Target Field;;;5.63;15;1.5;-0.46;625.6;;6.09;18.7;0%;0;0;0;0;0;0;;1;0;0;;26%;40;5.1;3.6;0;-195;8.5;61;26;59.45;6.14;To Right;0.57;14%;1.6;$-4;-3.9;0%;0%;75%;12;1.6;$-4;0%;0%;75%;12
;@SD - D Lamet (R);@SD;Petco Park;;;7.27;22.7;1.8;-0.15;484.7;;7.42;0;0%;0;0.316;-0.069;0.09;-0.048;0.36;0.216;1;0;0;;9%;42;3.6;5;0.3;169;8.5;36;64;71.37;5.29;Out;0.9;1%;6.1;$4;0;33%;11%;37%;59;8.2;$8;51%;18%;25%;27
;@WSH - M Scherzer (R);@WSH;Nationals Park;;;6.46;20.1;1.6;-1.4;380;;7.86;0;0%;0;0.352;-0.147;0.203;-0.137;0.488;0.366;1;0;0;;92%;44;3.9;4.1;0.1;105;8;74;45;77.18;5.11;To Left;0.64;1%;7.8;$3;0.7;39%;19%;31%;63;8.9;$5;46%;23%;26%;26
;@ATL - I Anderson (R);@ATL;SunTrust Park;;;6.87;19.9;1.8;0.12;572.5;;6.75;4.5;0%;0;0.393;0.155;0.25;0.205;0.583;0.25;1;0;0;;29%;28;3.6;5.5;-0.2;200;9;26;54;84.34;4.62;In;0.41;1%;7.2;$2;0.1;11%;5%;11%;54;9.4;$2;12%;8%;8%;25
;@WSH - M Scherzer (R);@WSH;Nationals Park;;;6.35;20.3;1.5;-0.4;529.2;;6.75;7.8;0%;0;0.27;-0.029;0.114;-0.093;0.305;0.314;1;0;0;;59%;39;3.9;4.1;0.1;105;8;74;45;77.18;5.11;To Left;0.64;1%;5.1;$2;-0.8;28%;12%;49%;63;7.2;$5;34%;19%;38%;26
;@CHC - K Hendricks (R);@CHC;Wrigley Field;;;6.97;22.4;1.7;-0.45;464.7;;7.42;2.6;0%;0;0.342;0.216;0.211;0.211;0.455;0.317;1;0;0;;50%;49;3.5;4.6;0;159;8;43;58;69.8;11.32;In;0.66;2%;6.9;$1;-0.1;32%;16%;35%;56;8.2;$5;28%;14%;19%;21
;@ATL - I Anderson (R);@ATL;SunTrust Park;;;6.02;17.9;1.5;0.38;860;;5.64;0;0%;0;0.225;0.225;0.074;0.074;0.259;0.296;1;0;0;;63%;60;3.6;5.5;-0.2;200;9;26;54;84.34;4.62;In;0.41;1%;3.2;$0;-1.5;13%;0%;40%;15;3.2;$0;14%;0%;42%;14
;ARI - Z Gallen (R);ARI;ATT Park;;;5.82;17.9;1.5;0.18;831.4;;5.64;4.5;0%;0;0.28;-0.026;0.076;-0.061;0.333;0.212;1;0;0;;80%;0;3.9;3.6;0.1;-119;7.5;51;65;74.64;8.28;To Left;0.52;1%;5.2;$-3;-1;35%;8%;41%;60;4.9;$0;36%;4%;40%;25
;@SD - D Lamet (R);@SD;Petco Park;;;7.78;26.7;1.8;-0.75;389;;8.53;12;0%;0;0.367;-0.097;0.224;-0.155;0.49;0.259;1;0;0;;21%;0;3.6;5;0.3;169;8.5;36;64;71.37;5.29;Out;0.9;1%;10.8;$0;1.5;47%;16%;28%;59;10.7;$-4;51%;11%;22%;27
;ARI - Z Gallen (R);ARI;ATT Park;;;6.04;17.3;1.6;-0.49;549.1;;6.53;0;0%;0;0.351;0.157;0.131;0.102;0.423;0.263;1;0;0;;91%;0;3.9;3.6;0.1;-119;7.5;51;65;74.64;8.28;To Left;0.52;1%;5.9;$2;-0.2;30%;10%;40%;60;8.8;$4;48%;20%;28%;25
;@MIN - M Pineda (R);@MIN;Target Field;;;6.91;20.6;1.8;-0.95;406.5;;7.86;16.8;0%;0;0.345;-0.026;0.182;0.033;0.446;0.289;1;0;0;;84%;19;3.6;5.1;0;177;8.5;39;26;59.45;6.14;To Right;0.57;14%;6.9;$9;0.3;35%;15%;25%;51;8.5;$10;56%;26%;21%;23
;@NYM - D Peterson (L);@NYM;Citi Field;;;5.04;14.3;1.3;-0.6;720;;5.64;0;0%;0;0;0;0;0;0;0.667;1;0;0;;54%;38;5.1;4.6;0.8;-125;9.5;69;49;80.15;11.36;To Left;0.54;1%;0;$0;-1.3;0%;0%;23%;13;0;$0;0%;0%;50%;4
;@SD - D Lamet (R);@SD;Petco Park;;;6.51;18.5;1.7;-0.91;434;;7.42;0;0%;0;0.375;0.03;0.218;-0.018;0.518;0.255;1;0;0;;89%;0;3.6;5;0.3;169;8.5;36;64;71.37;5.29;Out;0.9;1%;8.5;$1;0.9;40%;20%;35%;59;7.7;;40%;18%;40%;27
;@ATL - I Anderson (R);@ATL;SunTrust Park;;;6.86;20.4;1.8;-0.12;527.7;;6.98;7.1;0%;0;0.318;0.002;0.073;-0.023;0.349;0.321;1;0;0;;16%;28;3.6;5.5;-0.2;200;9;26;54;84.34;4.62;In;0.41;1%;6.9;$5;0;31%;12%;29%;54;6.5;$2;24%;12%;24%;25
;@CLE - Z Plesac (R);@CLE;Progressive Field;;;6.58;19.4;1.7;0.27;658;;6.31;0;0%;0;0.33;0.088;0.152;0.152;0.402;0.227;1;0;0;Chad Whitson;21%;64;3.3;4.8;0;186;8;34;60;74.23;6.88;Out;0.84;52%;5.7;$2;-0.2;29%;14%;43%;57;6.1;$2;26%;17%;43%;23
;@SEA - M Gonzales (L);@SEA;T-Mobile Park;;;5.97;17.2;1.5;0.33;852.9;;5.64;0;0%;0;0.237;-0.015;0.109;0.029;0.309;0.164;1;0;0;;50%;22;3.7;4.4;-0.3;134;8;35;50;72;0;NA - Closed Roof;0;0%;6;$-6;-0.3;31%;10%;31%;57;4.2;$-4;18%;3%;25%;27
;@SF - K Gausman (R);@SF;ATT Park;;;5.87;17.8;1.5;0;733.8;;5.87;4.5;0%;0;0.229;0.052;0.143;0.084;0.286;0.286;1;0;0;;100%;0;3.6;3.9;-0.7;110;7.5;49;65;74.64;8.28;To Left;0.52;1%;2.9;$-2;-1.7;8%;2%;40%;35;3.4;$1;11%;3%;37%;27
;@CLE - Z Plesac (R);@CLE;Progressive Field;;;6.06;17.9;1.6;0.42;865.7;;5.64;;0%;0;0.301;0.035;0.088;-0.055;0.342;0.193;1;0;0;Chad Whitson;54%;64;3.3;4.8;0;186;8;34;60;74.23;6.88;Out;0.84;52%;4.6;$0;-0.9;22%;10%;49%;57;4.6;$0;30%;8%;60%;23
;@CHC - K Hendricks (R);@CHC;Wrigley Field;;;7.02;22.2;1.7;-1.95;319.1;;8.97;1.9;0%;0;0.45;-0.145;0.342;-0.515;0.667;0.27;1;0;0;;50%;32;3.5;4.6;0;159;8;43;58;69.8;11.32;In;0.66;2%;8.9;$15;1.7;31%;14%;25%;47;8.8;$11;47%;14%;14%;21
;@MIN - M Pineda (R);@MIN;Target Field;;;5.95;18;1.5;-0.14;661.1;;6.09;0;0%;0;0.251;-0.265;0.116;-0.134;0.337;0.358;1;0;0;;80%;40;3.6;5.1;0;177;8.5;39;26;59.45;6.14;To Right;0.57;14%;6.5;$-1;-0.2;20%;10%;30%;55;5.3;$-4;17%;8%;34%;23
;@OAK - C Bassitt (R);@OAK;OaklandAlameda County Coliseum;;;5.08;13.4;1.4;-0.56;725.7;;5.64;;0%;0;0.218;-0.034;0.114;0.114;0.314;0.314;1;0;0;;59%;23;4.5;5.1;0.2;120;9.5;57;65;76.69;6.39;To Right;0.5;0%;2.6;$0;-1.2;7%;2%;28%;39;1.5;$0;6%;0%;40%;15
;TB - C Morton (R);TB;Nationals Park;;;5.62;17.1;1.4;-0.02;802.9;;5.64;9;0%;0;0.282;-0.165;0.2;-0.3;0.425;0.225;1;0;0;;22%;44;4.1;3.9;-0.2;-114;8;26;45;77.18;5.11;To Left;0.64;1%;4.9;$0;-0.5;14%;10%;33%;68;4.3;$-3;15%;7%;30%;26
;@SD - D Lamet (R);@SD;Petco Park;;;6.55;20.2;1.6;-1.09;409.4;;7.64;0;0%;0;0.304;0.003;0.118;-0.098;0.382;0.169;1;0;0;;62%;0;3.6;5;0.3;169;8.5;36;64;71.37;5.29;Out;0.9;1%;7.4;$7;0.2;36%;20%;33%;60;8.6;$5;48%;22%;29%;27
;@MIN - M Pineda (R);@MIN;Target Field;;;7.26;21.6;1.9;-0.6;427.1;;7.86;2.6;0%;0;0.356;0.021;0.204;0.113;0.517;0.224;1;0;0;;6%;19;3.6;5.1;0;177;8.5;39;26;59.45;6.14;To Right;0.57;14%;8.3;$4;1.2;45%;17%;27%;51;8.1;$5;52%;13%;26%;23
;@MIN - M Pineda (R);@MIN;Target Field;;;6.11;17.7;1.6;0.47;872.9;;5.64;0;0%;0;0.257;0.022;0.145;-0.003;0.342;0.299;1;0;0;;26%;19;3.6;5.1;0;177;8.5;39;26;59.45;6.14;To Right;0.57;14%;3.6;$0;-2.1;13%;7%;56%;51;2.8;;8%;8%;56%;23
;@SEA - M Gonzales (L);@SEA;T-Mobile Park;;;5.83;17.7;1.5;0.19;832.9;;5.64;0;0%;0;0.213;-0.083;0.118;-0.04;0.294;0.206;1;0;0;;50%;22;3.7;4.4;-0.3;134;8;35;50;72;0;NA - Closed Roof;0;0%;4.4;$0;-0.7;12%;10%;35%;57;2.9;$-2;7%;7%;44%;27
;@ATL - I Anderson (R);@ATL;SunTrust Park;;;5.99;17.1;1.6;-0.32;599;;6.31;21.3;0%;0;0.308;-0.137;0.095;-0.119;0.358;0.137;1;0;0;;75%;28;3.6;5.5;-0.2;200;9;26;54;84.34;4.62;In;0.41;1%;7.9;$2;0.8;31%;16%;25%;54;6.4;$-2;16%;12%;20%;25
;@CHC - K Hendricks (R);@CHC;Wrigley Field;;;6.23;19.2;1.6;-0.52;519.2;;6.75;0;0%;0;0.279;-0.093;0.09;-0.03;0.343;0.164;1;0;0;;50%;49;3.5;4.6;0;159;8;43;58;69.8;11.32;In;0.66;2%;5.4;$0;-1.3;23%;8%;44%;56;5.8;$4;23%;9%;42%;21
;@CLE - Z Plesac (R);@CLE;Progressive Field;;;6.01;18.6;1.5;0.37;858.6;;5.64;0;0%;0;0.329;0.032;0.191;0.153;0.468;0.298;1;0;0;Chad Whitson;54%;17;3.3;4.8;0;186;8;34;60;74.23;6.88;Out;0.84;52%;3.7;$0;-1.2;10%;7%;35%;57;2.9;$0;8%;4%;39%;23
;@CLE - Z Plesac (R);@CLE;Progressive Field;;;5.85;16.5;1.5;0.21;835.7;;5.64;5.2;0%;0;0.235;-0.045;0.097;-0.036;0.323;0.419;1;0;0;Chad Whitson;73%;17;3.3;4.8;0;186;8;34;60;74.23;6.88;Out;0.84;52%;4.6;$0;-0.7;17%;10%;27%;29;3.7;$0;13%;6%;33%;15
;@SEA - M Gonzales (L);@SEA;T-Mobile Park;;;6.33;18.9;1.6;-1.31;395.6;;7.64;5.2;0%;0;0.254;-0.195;0.167;-0.127;0.333;0.389;1;0;0;;50%;35;3.7;4.4;-0.3;134;8;35;50;72;0;NA - Closed Roof;0;0%;7.6;$9;0.8;30%;18%;30%;33;8.2;$7;37%;37%;62%;8
;@SD - D Lamet (R);@SD;Petco Park;;;6.15;18.8;1.5;-0.6;512.5;;6.75;2.6;0%;0;0.303;0.008;0.176;-0.13;0.387;0.387;1;0;0;;42%;42;3.6;5;0.3;169;8.5;36;64;71.37;5.29;Out;0.9;1%;6.4;$-1;-0.9;23%;13%;49%;59;7;$-3;22%;14%;44%;27
;@SF - K Gausman (R);@SF;ATT Park;;;5.99;16.3;1.6;0.35;855.7;;5.64;0;0%;0;0;0;0;0;0;;1;0;0;;22%;0;3.6;3.9;-0.7;110;7.5;49;65;74.64;8.28;To Left;0.52;1%;;$0;;;;;0;;;;;;
;@SEA - M Gonzales (L);@SEA;T-Mobile Park;;;6.03;18.3;1.5;-0.5;548.2;;6.53;1.9;0%;0;0.332;0.068;0.188;0.081;0.479;0.104;1;0;0;;50%;22;3.7;4.4;-0.3;134;8;35;50;72;0;NA - Closed Roof;0;0%;5.8;$4;-0.2;32%;8%;32%;50;6.1;$2;38%;9%;42%;21
;@OAK - C Bassitt (R);@OAK;OaklandAlameda County Coliseum;;;5.37;14.4;1.5;-2.05;358;;7.42;;0%;0;0.31;-0.141;0.177;-0.084;0.354;0.392;1;0;0;;31%;23;4.5;5.1;0.2;120;9.5;57;65;76.69;6.39;To Right;0.5;0%;7.2;$7;0.4;28%;14%;26%;63;7.7;$8;34%;26%;34%;23
;@OAK - C Bassitt (R);@OAK;OaklandAlameda County Coliseum;;;4.89;12.4;1.4;-1.64;444.5;;6.53;0;0%;0;0.435;0.435;0.357;0.357;0.643;0.357;1;0;0;;69%;23;4.5;5.1;0.2;120;9.5;57;65;76.69;6.39;To Right;0.5;0%;4.5;$4;-0.4;8%;5%;16%;36;3.9;$4;4%;4%;17%;23
;@CHC - K Hendricks (R);@CHC;Wrigley Field;;;5.61;17.4;1.4;-0.03;801.4;;5.64;0;0%;0;0.3;0.086;0.216;0.216;0.405;0.324;1;0;0;;50%;49;3.5;4.6;0;159;8;43;58;69.8;11.32;In;0.66;2%;3.7;$-3;-1.3;12%;4%;34%;47;3.4;$-2;14%;0%;38%;21
;@WSH - M Scherzer (R);@WSH;Nationals Park;;;6.01;18.8;1.5;-0.97;462.3;;6.98;;0%;0;0.297;0.019;0.099;-0.05;0.356;0.208;1;0;0;;9%;44;3.9;4.1;0.1;105;8;74;45;77.18;5.11;To Left;0.64;1%;5.1;$5;-0.7;26%;11%;51%;60;7.7;$6;42%;15%;34%;26
;@CHC - K Hendricks (R);@CHC;Wrigley Field;;;5.62;15.5;1.5;-0.02;802.9;;5.64;;0%;0;0;0;0;0;0;;1;0;0;;50%;32;3.5;4.6;0;159;8;43;58;69.8;11.32;In;0.66;2%;3.7;$-8;-1.9;23%;4%;52%;21;3.7;$-8;23%;4%;52%;21
;@TOR - H Ryu (L);@TOR;;;;5.29;15.6;1.4;-0.8;587.8;;6.09;0;0%;0;0.16;0.005;0;-0.04;0.182;0.091;1;0;0;;22%;50;4.3;4.8;0.1;116;9;31;50;68.38;7.48;Right To Left;0.88;32%;2.2;$0;-1;5%;0%;16%;53;3.2;$2;0%;0%;4%;22
;@CHC - K Hendricks (R);@CHC;Wrigley Field;;;5.61;17.1;1.4;-0.26;701.3;;5.87;5.2;0%;0;0.309;-0.136;0.221;-0.124;0.411;0.411;1;0;0;;50%;49;3.5;4.6;0;159;8;43;58;69.8;11.32;In;0.66;2%;6;$-5;-0.6;26%;12%;42%;56;6;$-4;23%;19%;47%;21
;@ATL - I Anderson (R);@ATL;SunTrust Park;;;5.43;15.7;1.4;-0.21;775.7;;5.64;1.9;0%;0;0;-0.294;0;0;0;0.2;1;0;0;;45%;60;3.6;5.5;-0.2;200;9;26;54;84.34;4.62;In;0.41;1%;1.3;$-2;-3;0%;0%;66%;3;1.3;$-2;0%;0%;66%;3
;@SF - K Gausman (R);@SF;ATT Park;;;5.63;15.9;1.5;-0.01;804.3;;5.64;2.6;0%;0;0.201;-0.042;0.013;-0.173;0.192;0.282;1;0;0;;37%;0;3.6;3.9;-0.7;110;7.5;49;65;74.64;8.28;To Left;0.52;1%;3.7;$-8;-1.5;18%;6%;40%;61;4.1;$0;14%;11%;37%;27
;@ATL - I Anderson (R);@ATL;SunTrust Park;;;5.2;15.1;1.3;-0.44;742.9;;5.64;5.2;0%;0;0.255;-0.025;0.104;-0.121;0.269;0.358;1;0;0;;100%;28;3.6;5.5;-0.2;200;9;26;54;84.34;4.62;In;0.41;1%;5.4;$-7;-0.7;14%;7%;29%;54;3.8;$-4;8%;4%;24%;25
;@WSH - M Scherzer (R);@WSH;Nationals Park;;;5.18;14.9;1.3;-0.69;647.5;;5.87;7.8;0%;0;0.314;-0.179;0.163;0.009;0.442;0.186;1;0;0;;68%;44;3.9;4.1;0.1;105;8;74;45;77.18;5.11;To Left;0.64;1%;4;$1;-1;15%;5%;35%;40;3.1;$1;12%;12%;37%;8
;@MIN - M Pineda (R);@MIN;Target Field;;;5.63;14.6;1.5;-0.01;804.3;;5.64;0;0%;0;0.267;0.002;0.133;0.133;0.3;0.333;1;0;0;;31%;40;3.6;5.1;0;177;8.5;39;26;59.45;6.14;To Right;0.57;14%;4.5;$0;-1.3;18%;6%;43%;16;4.5;$0;20%;6%;46%;15
;@MIN - M Pineda (R);@MIN;Target Field;;;5.53;14.3;1.5;-0.11;790;;5.64;1.9;0%;0;0.28;-0.007;0.167;0.084;0.375;0.292;1;0;0;;45%;40;3.6;5.1;0;177;8.5;39;26;59.45;6.14;To Right;0.57;14%;6.7;$-7;0.3;33%;16%;16%;12;6.7;$-7;33%;16%;16%;12
;ARI - Z Gallen (R);ARI;ATT Park;;;5.02;13.9;1.3;-0.62;717.1;;5.64;4.5;0%;0;0;0;0;0;0;;1;0;0;;50%;0;3.9;3.6;0.1;-119;7.5;51;65;74.64;8.28;To Left;0.52;1%;6.2;$-7;-0.5;46%;15%;38%;13;6.2;$-7;46%;15%;38%;13
;@SD - D Lamet (R);@SD;Petco Park;;;4.98;13.1;1.4;-0.66;711.4;;5.64;2.6;0%;0;0.205;-0.058;0.048;0.005;0.217;0.229;1;0;0;;80%;42;3.6;5;0.3;169;8.5;36;64;71.37;5.29;Out;0.9;1%;3;$0;-2.3;11%;5%;54%;59;2.3;$0;11%;7%;59%;27
;@CLE - Z Plesac (R);@CLE;Progressive Field;;;5.59;16.9;1.4;-0.28;698.8;;5.87;2.6;0%;0;0.307;0.059;0.147;-0.053;0.382;0.235;1;0;0;Chad Whitson;36%;17;3.3;4.8;0;186;8;34;60;74.23;6.88;Out;0.84;52%;3.2;$1;-1.1;7%;1%;21%;57;3.4;$1;17%;4%;43%;23
;@SEA - M Gonzales (L);@SEA;T-Mobile Park;;;5.05;14.3;1.3;-0.59;721.4;;5.64;0;0%;0;0;-0.175;0;0;0;0.333;1;0;0;;50%;22;3.7;4.4;-0.3;134;8;35;50;72;0;NA - Closed Roof;0;0%;1.1;$0;-3.6;0%;0%;60%;5;1.1;$0;0%;0%;60%;5
;@SD - D Lamet (R);@SD;Petco Park;;;5.65;17.6;1.4;-1.33;434.6;;6.98;0;0%;0;0.401;0.05;0.367;0.117;0.633;0.356;1;0;0;;21%;42;3.6;5;0.3;169;8.5;36;64;71.37;5.29;Out;0.9;1%;7.6;$1;0.5;28%;18%;35%;59;6.9;$3;25%;22%;40%;27
;@SF - K Gausman (R);@SF;ATT Park;;;5.82;16.4;1.5;-1.6;388;;7.42;5.2;0%;0;0.273;-0.016;0.118;-0.046;0.336;0.243;1;0;0;;22%;0;3.6;3.9;-0.7;110;7.5;49;65;74.64;8.28;To Left;0.52;1%;5.9;$2;-0.8;31%;16%;45%;61;7.8;$8;40%;22%;37%;27
;@WSH - M Scherzer (R);@WSH;Nationals Park;;;5.09;14.8;1.3;-0.78;636.3;;5.87;;0%;0;0.208;-0.221;0.088;-0.055;0.228;0.333;1;0;0;;22%;39;3.9;4.1;0.1;105;8;74;45;77.18;5.11;To Left;0.64;1%;2.7;$1;-1.6;6%;3%;37%;58;3.8;$1;15%;7%;42%;26
;@WSH - M Scherzer (R);@WSH;Nationals Park;;;4.12;11.1;1.1;-1.75;515;;5.87;7.8;0%;0;0.226;0.086;0.091;0.091;0.273;0.409;1;0;0;;88%;39;3.9;4.1;0.1;105;8;74;45;77.18;5.11;To Left;0.64;1%;3.2;$-1;-2.3;8%;8%;52%;23;1.7;$1;0%;0%;66%;3
;@SEA - M Gonzales (L);@SEA;T-Mobile Park;;;4.93;14.5;1.3;-2.71;308.1;;7.64;;0%;0;0;0;0;0;0;;1;0;0;;50%;22;3.7;4.4;-0.3;134;8;35;50;72;0;NA - Closed Roof;0;0%;7.6;$9;0;13%;13%;26%;15;5.3;$6;10%;10%;30%;10
