Rating;Year;Date;Player;Salary;Position;Bat_Order;Opp_Pitcher;Opp
6.3;2021;04/03/2021;51.80;G. Polanco (L);$3200;OF;6;PIT
4.4;2021;04/03/2021;51.50;J.D. Martinez (R);$4600;OF;3;BOS
5.7;2021;04/03/2021;51.45;Trey Mancini (R);$2000;1B;2;BAL
4.9;2021;04/03/2021;51.25;David Bote (R);$3700;2B/3B;2B;3B
5.7;2021;04/03/2021;51.00;Austin Hays (R);$2100;OF;6;BAL
4.9;2021;04/03/2021;50.85;Joc Pederson (L);$3800;OF;5;CHC
3.6;2021;04/03/2021;50.70;Josh Naylor (L);$2500;OF;6;CLE
4.4;2021;04/03/2021;50.70;M. Gonzalez (S);$3500;2B/OF;2B;OF
4.4;2021;04/03/2021;50.60;K. Plawecki (R);$3600;C;9;BOS
4.4;2021;04/03/2021;50.45;Bobby Dalbec (R);$3900;1B/3B;1B;3B
5.7;2021;04/03/2021;50.35;C. Mullins (L);$2000;OF;1;BAL
6.3;2021;04/03/2021;50.15;J. Stallings (R);$3100;C;7;PIT
4.2;2021;04/03/2021;50.05;Aaron Judge (R);$5000;OF;2;NYY
3.6;2021;04/03/2021;49.70;Roberto Perez (R);$2800;C;8;CLE
6.3;2021;04/03/2021;49.65;Colin Moran (L);$3600;1B;4;PIT
6.3;2021;04/03/2021;49.50;Adam Frazier (L);$3800;2B;1;PIT
4.2;2021;04/03/2021;49.50;Gary Sanchez (R);$4400;C;7;NYY
4.4;2021;04/03/2021;49.35;Alex Verdugo (L);$4300;OF;2;BOS
4.9;2021;04/03/2021;49.15;Jason Heyward (L);$4100;OF;7;CHC
6.3;2021;04/03/2021;49.15;B. Reynolds (S);$3400;OF;3;PIT
4.2;2021;04/03/2021;49.00;G. Torres (R);$4300;SS;5;NYY
3.6;2021;04/03/2021;48.95;Jose Ramirez (S);$5800;3B;3;CLE
4;2021;04/03/2021;48.65;A. Benintendi (L);$4000;OF;2;KC
4.9;2021;04/03/2021;48.40;Anthony Rizzo (L);$5100;1B;3;CHC
4.2;2021;04/03/2021;47.75;Clint Frazier (R);$4400;OF;9;NYY
5.7;2021;04/03/2021;47.65;Freddy Galvis (S);$2700;2B/SS;2B;SS
5.7;2021;04/03/2021;47.55;A. Santander (S);$3700;OF;3;BAL
6.3;2021;04/03/2021;47.00;Kevin Newman (R);$3600;2B/SS;2B;SS
4;2021;04/03/2021;46.90;S. Perez (R);$5000;C;4;KC
4.2;2021;04/03/2021;46.60;Gio Urshela (R);$4300;3B;8;NYY
6.3;2021;04/03/2021;46.30;K. Hayes (R);$4700;3B;2;PIT
5.1;2021;04/03/2021;45.55;Eli White (R);$2000;OF;6;TEX
4;2021;04/03/2021;45.40;H. Alberto (R);$4400;2B;8;KC
3.6;2021;04/03/2021;44.50;Franmil Reyes (R);$4200;OF;5;CLE
5.1;2021;04/03/2021;44.20;Nick Solak (R);$2900;2B/OF;2B;OF
5.1;2021;04/03/2021;44.05;Joey Gallo (L);$3600;OF;3;TEX
5.1;2021;04/03/2021;44.05;David Dahl (L);$3000;OF;2;TEX
3.6;2021;04/03/2021;43.90;Ben Gamel (L);$3200;OF;1;CLE
3.6;2021;04/03/2021;43.90;Jake Bauers (L);$3300;1B;7;CLE
5.1;2021;04/03/2021;43.45;Leody Taveras (S);$2700;OF;8;TEX
5.7;2021;04/03/2021;43.35;P. Severino (R);$3400;C;9;BAL
5.7;2021;04/03/2021;43.20;R. Mountcastle (R);$4100;1B/OF;1B;OF
3.6;2021;04/03/2021;41.85;C. Hernandez (S);$4500;2B;2;CLE
3.6;2021;04/03/2021;41.85;Eddie Rosario (L);$4700;OF;4;CLE
5.7;2021;04/03/2021;41.20;Maikel Franco (R);$4100;3B;7;BAL
5.7;2021;04/03/2021;41.15;Rio Ruiz (L);$3600;3B;5;BAL
5.1;2021;04/03/2021;41.05;Nate Lowe (L);$3400;1B;5;TEX
5.4;2021;04/03/2021;40.85;Rowdy Tellez (L);$3700;1B;7;TOR
3.6;2021;04/03/2021;40.80;A. Gimenez (L);$3900;SS;9;CLE
5.1;2021;04/03/2021;40.65;Jose Trevino (R);$3000;C;7;TEX
4.5;2021;04/03/2021;40.10;Nomar Mazara (L);$2000;OF;6;DET
5.4;2021;04/03/2021;39.45;Cavan Biggio (L);$4500;3B;2;TOR
4.5;2021;04/03/2021;39.30;JaCoby Jones (R);$2400;OF;9;DET
5.1;2021;04/03/2021;38.95;I. Kiner-Falefa (R);$3500;3B/SS;3B;SS
5.4;2021;04/03/2021;38.90;L. Gurriel (R);$3800;OF;6;TOR
4.5;2021;04/03/2021;38.65;R. Grossman (S);$2800;OF;1;DET
5.4;2021;04/03/2021;38.40;Marcus Semien (R);$4100;2B;1;TOR
5.4;2021;04/03/2021;38.00;R. Grichuk (R);$3900;OF;8;TOR
5.4;2021;04/03/2021;37.85;T. Hernandez (R);$4900;OF;4;TOR
5.4;2021;04/03/2021;37.85;V. Guerrero Jr. (R);$4400;1B/3B;1B;3B
4.5;2021;04/03/2021;37.60;Wilson Ramos (R);$2600;C;7;DET
5.4;2021;04/03/2021;37.50;Danny Jansen (R);$3800;C;9;TOR
5.4;2021;04/03/2021;37.35;Bo Bichette (R);$4900;SS;3;TOR
4.5;2021;04/03/2021;36.85;Niko Goodrum (S);$2900;2B/SS;2B;SS
5.1;2021;04/03/2021;35.95;C. Culberson (R);$3400;3B/SS;3B;SS
4.5;2021;04/03/2021;34.95;J. Candelario (S);$3200;1B/3B;1B;3B
4.5;2021;04/03/2021;34.10;M. Cabrera (R);$3500;1B;4;DET
4.5;2021;04/03/2021;33.60;J. Schoop (R);$3400;2B;5;DET
4.5;2021;04/03/2021;32.70;Willi Castro (S);$3700;SS;3;DET
4.4;2021;04/04/2021;59.30;Kyle Isbel (L);$2000;OF;7;KC
4.4;2021;04/04/2021;59.20;Nicky Lopez (L);$2000;2B/SS;2B;SS
4.4;2021;04/04/2021;57.95;Jorge Soler (R);$3100;OF;5;KC
4.4;2021;04/04/2021;57.90;W. Merrifield (R);$5200;2B/OF;2B;OF
4.1;2021;04/04/2021;57.75;Aaron Hicks (S);$3400;OF;3;NYY
4.4;2021;04/04/2021;57.60;M. Taylor (R);$2600;OF;6;KC
4.1;2021;04/04/2021;57.45;Jay Bruce (L);$2700;1B;5;NYY
5;2021;04/04/2021;57.30;P. Goldschmidt (R);$5200;1B;2;STL
4.4;2021;04/04/2021;56.00;C. Santana (S);$3600;1B;3;KC
3.6;2021;04/04/2021;56.00;Eric Sogard (L);$2000;3B/OF;3B;OF
4.2;2021;04/04/2021;55.95;E. Hernandez (R);$3200;2B/OF;2B;OF
4.2;2021;04/04/2021;55.80;X. Bogaerts (R);$5500;SS;4;BOS
5;2021;04/04/2021;55.80;Nolan Arenado (R);$5300;3B;3;STL
5.1;2021;04/04/2021;55.75;Nick Senzel (R);$2700;OF;6;CIN
4.1;2021;04/04/2021;55.35;Aaron Judge (R);$5700;OF;2;NYY
4.2;2021;04/04/2021;55.30;C. Vazquez (R);$5200;C;7;BOS
4.1;2021;04/04/2021;55.05;DJ LeMahieu (R);$5500;2B/3B;2B;3B
5;2021;04/04/2021;54.95;J. Williams (L);$2500;OF;8;STL
4.2;2021;04/04/2021;54.20;H. Renfroe (R);$3500;OF;6;BOS
5;2021;04/04/2021;54.10;Tyler O'Neill (R);$3600;OF;5;STL
5.1;2021;04/04/2021;54.05;Tyler Naquin (L);$2600;OF;1;CIN
4.1;2021;04/04/2021;54.00;Brett Gardner (L);$3200;OF;9;NYY
4.2;2021;04/04/2021;53.45;C. Arroyo (R);$3200;2B/SS;2B;SS
3.6;2021;04/04/2021;53.45;Javier Baez (R);$5100;SS;6;CHC
5;2021;04/04/2021;53.10;Dylan Carlson (S);$3400;OF;7;STL
4.2;2021;04/04/2021;52.80;M. Gonzalez (S);$3400;2B/OF;2B;OF
4.2;2021;04/04/2021;52.50;J.D. Martinez (R);$4500;OF;3;BOS
4.2;2021;04/04/2021;52.10;Bobby Dalbec (R);$3700;1B/3B;1B;3B
4.4;2021;04/04/2021;51.75;A. Benintendi (L);$3900;OF;2;KC
5.1;2021;04/04/2021;51.30;M. Moustakas (L);$3800;2B/3B;2B;3B
5.1;2021;04/04/2021;51.10;E. Suarez (R);$4200;3B/SS;3B;SS
4.2;2021;04/04/2021;50.85;F. Freeman (L);$5300;1B;3;ATL
5.1;2021;04/04/2021;50.70;T. Stephenson (R);$3200;C;8;CIN
4.4;2021;04/04/2021;50.40;S. Perez (R);$4800;C;4;KC
5.7;2021;04/04/2021;50.15;Brock Holt (L);$2200;3B/OF;3B;OF
5.4;2021;04/04/2021;50.00;Trey Mancini (R);$2000;1B;2;BAL
5.7;2021;04/04/2021;50.00;David Dahl (L);$3200;OF;2;TEX
5.1;2021;04/04/2021;50.00;J. India (R);$3300;2B;7;CIN
4.1;2021;04/04/2021;49.85;G. Torres (R);$4700;SS;4;NYY
4.2;2021;04/04/2021;49.65;Alex Verdugo (L);$4300;OF;2;BOS
4.4;2021;04/04/2021;49.55;Bryce Harper (L);$5300;OF;3;PHI
5.4;2021;04/04/2021;49.55;Austin Hays (R);$2100;OF;8;BAL
5.7;2021;04/04/2021;49.50;Joey Gallo (L);$3800;OF;3;TEX
5.4;2021;04/04/2021;48.90;C. Mullins (L);$2000;OF;1;BAL
4.2;2021;04/04/2021;48.90;R. Acuna Jr. (R);$5900;OF;1;ATL
4.4;2021;04/04/2021;48.90;Adam Haseley (L);$2100;OF;8;PHI
5.7;2021;04/04/2021;48.90;Nick Solak (R);$3100;2B/OF;2B;OF
3.8;2021;04/04/2021;48.85;Jordan Luplow (R);$2300;OF;1;CLE
3.8;2021;04/04/2021;48.75;Josh Naylor (L);$2300;OF;7;CLE
5.7;2021;04/04/2021;48.70;Leody Taveras (S);$2800;OF;9;TEX
3.6;2021;04/04/2021;48.60;Joc Pederson (L);$3600;OF;5;CHC
5;2021;04/04/2021;48.45;Paul DeJong (R);$4400;SS;4;STL
4.2;2021;04/04/2021;48.40;Marcell Ozuna (R);$5400;OF;4;ATL
4.1;2021;04/04/2021;48.15;Gary Sanchez (R);$4900;C;6;NYY
4.4;2021;04/04/2021;48.15;H. Alberto (R);$4200;2B;8;KC
5;2021;04/04/2021;47.95;Yadier Molina (R);$4000;C;6;STL
5.1;2021;04/04/2021;47.95;N. Castellanos (R);$4800;OF;2;CIN
4.1;2021;04/04/2021;47.45;Clint Frazier (R);$4900;OF;7;NYY
4.4;2021;04/04/2021;47.45;Alec Bohm (R);$2900;3B;4;PHI
5.1;2021;04/04/2021;47.40;Joey Votto (L);$4300;1B;3;CIN
3.8;2021;04/04/2021;47.25;Austin Hedges (R);$2400;C;9;CLE
3.8;2021;04/04/2021;47.25;Yu Chang (R);$2300;1B/3B;1B;3B
5;2021;04/04/2021;47.20;Tommy Edman (S);$4600;2B/3B;2B;3B
4.1;2021;04/04/2021;47.05;Gio Urshela (R);$4800;3B;8;NYY
5.4;2021;04/04/2021;47.00;A. Santander (S);$3500;OF;3;BAL
5.4;2021;04/04/2021;46.70;Freddy Galvis (S);$2600;2B/SS;2B;SS
3.6;2021;04/04/2021;46.65;Jason Heyward (L);$3800;OF;7;CHC
3.6;2021;04/04/2021;46.45;Kris Bryant (R);$5000;3B;4;CHC
3.8;2021;04/04/2021;46.25;Jose Ramirez (S);$5800;3B;3;CLE
4;2021;04/04/2021;46.20;C. Yelich (L);$5600;OF;3;MIL
4.1;2021;04/04/2021;46.05;Jake Cave (L);$2400;OF;6;MIN
3.6;2021;04/04/2021;45.40;Anthony Rizzo (L);$4900;1B;3;CHC
3.6;2021;04/04/2021;45.35;W. Contreras (R);$5100;C;2;CHC
4;2021;04/04/2021;45.00;Kolten Wong (L);$3600;2B;1;MIL
4.4;2021;04/04/2021;44.90;Andrew Knapp (S);$2900;C;7;PHI
5.5;2021;04/04/2021;44.85;A. Kirk (R);$2300;C;9;TOR
3.6;2021;04/04/2021;44.80;Ian Happ (S);$4700;OF;1;CHC
5.7;2021;04/04/2021;44.30;Ronald Guzman (L);$3100;1B/OF;1B;OF
4;2021;04/04/2021;44.25;Luis Urias (R);$2700;3B/SS;3B;SS
4.4;2021;04/04/2021;44.00;A. McCutchen (R);$3700;OF;1;PHI
5.7;2021;04/04/2021;44.00;Nate Lowe (L);$3800;1B;4;TEX
4;2021;04/04/2021;43.95;A. Garcia (R);$3000;OF;4;MIL
5.4;2021;04/04/2021;43.90;Chance Sisco (L);$3100;C;9;BAL
4.2;2021;04/04/2021;43.70;C. Pache (R);$3500;OF;8;ATL
5.7;2021;04/04/2021;43.45;I. Kiner-Falefa (R);$3700;3B/SS;3B;SS
3.8;2021;04/04/2021;43.30;Franmil Reyes (R);$4000;OF;5;CLE
4.1;2021;04/04/2021;43.00;Jorge Polanco (S);$3200;2B;2;MIN
4.1;2021;04/04/2021;42.80;Byron Buxton (R);$3700;OF;3;MIN
4.1;2021;04/04/2021;42.80;Miguel Sano (R);$3500;1B;5;MIN
4.4;2021;04/04/2021;42.80;Rhys Hoskins (R);$4700;1B;2;PHI
4.1;2021;04/04/2021;42.70;Max Kepler (L);$4100;OF;4;MIN
4.2;2021;04/04/2021;42.25;Ozzie Albies (S);$4700;2B;2;ATL
4.3;2021;04/04/2021;41.90;Nomar Mazara (L);$2100;OF;4;DET
5.4;2021;04/04/2021;41.25;R. Mountcastle (R);$4200;1B/OF;1B;OF
3.8;2021;04/04/2021;41.05;Eddie Rosario (L);$4400;OF;4;CLE
4.2;2021;04/04/2021;40.75;Austin Riley (R);$4300;3B;7;ATL
5.4;2021;04/04/2021;40.65;Maikel Franco (R);$3900;3B;6;BAL
4.2;2021;04/04/2021;40.50;D. Swanson (R);$4800;SS;6;ATL
5.7;2021;04/04/2021;40.50;Jonah Heim (S);$3800;C;8;TEX
3.8;2021;04/04/2021;40.45;Amed Rosario (R);$3600;OF/SS;OF;SS
4.2;2021;04/04/2021;40.40;T. d'Arnaud (R);$4700;C;5;ATL
5.4;2021;04/04/2021;40.30;Rio Ruiz (L);$3500;3B;5;BAL
4.3;2021;04/04/2021;40.25;G. Greiner (R);$2400;C;8;DET
3.8;2021;04/04/2021;40.15;C. Hernandez (S);$4400;2B;2;CLE
5.5;2021;04/04/2021;40.00;Joe Panik (L);$3300;2B;8;TOR
4.3;2021;04/04/2021;39.95;R. Grossman (S);$3000;OF;1;DET
4.4;2021;04/04/2021;39.90;D. Gregorius (L);$4300;SS;5;PHI
4.3;2021;04/04/2021;39.75;Victor Reyes (S);$2700;OF;6;DET
4.4;2021;04/04/2021;38.85;Jean Segura (R);$4300;2B;6;PHI
4;2021;04/04/2021;38.55;Orlando Arcia (R);$3400;3B/SS;3B;SS
5.5;2021;04/04/2021;38.45;Cavan Biggio (L);$4500;3B;2;TOR
4.3;2021;04/04/2021;38.45;Harold Castro (L);$2600;OF/SS;OF;SS
4;2021;04/04/2021;38.25;J. Bradley (L);$4000;OF;5;MIL
5.5;2021;04/04/2021;37.90;L. Gurriel (R);$3800;OF;6;TOR
5.5;2021;04/04/2021;37.40;Marcus Semien (R);$4100;2B;1;TOR
4;2021;04/04/2021;37.35;Keston Hiura (R);$4600;1B/2B;1B;2B
4.3;2021;04/04/2021;37.30;J. Candelario (S);$3200;1B/3B;1B;3B
5.5;2021;04/04/2021;37.00;R. Grichuk (R);$3900;OF;7;TOR
4;2021;04/04/2021;36.70;Manny Pina (R);$4400;C;7;MIL
5.5;2021;04/04/2021;36.65;T. Hernandez (R);$5000;OF;4;TOR
5.5;2021;04/04/2021;36.65;V. Guerrero Jr. (R);$4500;1B/3B;1B;3B
5;2021;04/04/2021;36.45;G. Polanco (L);$3100;OF;6;PIT
5.5;2021;04/04/2021;36.35;Bo Bichette (R);$4900;SS;3;TOR
5;2021;04/04/2021;35.80;Adam Frazier (L);$3700;2B;1;PIT
4.1;2021;04/04/2021;35.75;Luis Arraez (L);$4900;2B/3B;2B;3B
4.1;2021;04/04/2021;35.65;Mitch Garver (R);$4300;C;7;MIN
4.1;2021;04/04/2021;35.60;A. Simmons (R);$4500;SS;8;MIN
5;2021;04/04/2021;35.40;Colin Moran (L);$3400;1B;4;PIT
4.3;2021;04/04/2021;35.25;J. Schoop (R);$3500;2B;5;DET
4.3;2021;04/04/2021;34.50;Akil Baddoo (L);$3100;OF;9;DET
5;2021;04/04/2021;34.30;A. Alford (R);$3200;OF;8;PIT
5;2021;04/04/2021;33.95;B. Reynolds (S);$3300;OF;3;PIT
4.3;2021;04/04/2021;33.10;Willi Castro (S);$4000;SS;3;DET
5;2021;04/04/2021;32.25;Kevin Newman (R);$3400;2B/SS;2B;SS
5;2021;04/04/2021;29.80;Phillip Evans (R);$3900;1B/OF;1B;OF
5;2021;04/04/2021;29.40;Michael Perez (L);$3700;C;7;PIT
4.2;2021;04/05/2021;84.65;Jordan Luplow (R);$2700;OF;1;CLE
4.3;2021;04/05/2021;82.90;Cavan Biggio (L);$4600;3B;2;TOR
4.3;2021;04/05/2021;82.60;Marcus Semien (R);$4400;2B;1;TOR
4.3;2021;04/05/2021;82.50;Rowdy Tellez (L);$3600;1B;6;TOR
4.3;2021;04/05/2021;82.45;Bo Bichette (R);$5000;SS;3;TOR
4.3;2021;04/05/2021;82.30;T. Hernandez (R);$4800;OF;4;TOR
4.3;2021;04/05/2021;81.15;V. Guerrero Jr. (R);$4700;1B/3B;1B;3B
5.3;2021;04/05/2021;80.90;Joey Gallo (L);$4300;OF;3;TEX
4.2;2021;04/05/2021;80.65;Josh Naylor (L);$2600;OF;7;CLE
5.3;2021;04/05/2021;80.50;David Dahl (L);$3600;OF;2;TEX
4.2;2021;04/05/2021;80.20;Eddie Rosario (L);$4600;OF;4;CLE
4.2;2021;04/05/2021;78.85;Franmil Reyes (R);$4200;OF;5;CLE
5.3;2021;04/05/2021;77.90;Nick Solak (R);$3300;2B;4;TEX
4.2;2021;04/05/2021;77.65;Jose Ramirez (S);$5700;3B;3;CLE
4.9;2021;04/05/2021;77.20;Jorge Soler (R);$3000;OF;5;KC
5.3;2021;04/05/2021;76.55;Nate Lowe (L);$3900;1B;5;TEX
4.2;2021;04/05/2021;76.25;C. Hernandez (S);$4500;2B;2;CLE
4.9;2021;04/05/2021;75.40;C. Santana (S);$4000;1B;3;KC
4.3;2021;04/05/2021;75.10;R. Grichuk (R);$3900;OF;7;TOR
4.2;2021;04/05/2021;75.00;Amed Rosario (R);$3400;OF/SS;OF;SS
4.9;2021;04/05/2021;73.60;A. Benintendi (L);$3700;OF;2;KC
5.3;2021;04/05/2021;72.95;I. Kiner-Falefa (R);$3800;3B/SS;3B;SS
4.3;2021;04/05/2021;71.35;J. Davis (R);$2400;OF;9;TOR
4.3;2021;04/05/2021;70.00;Danny Jansen (R);$3800;C;8;TOR
4.9;2021;04/05/2021;69.10;W. Merrifield (R);$5400;2B/OF;2B;OF
4.2;2021;04/05/2021;66.35;Roberto Perez (R);$2800;C;8;CLE
5.3;2021;04/05/2021;65.60;Brock Holt (L);$2500;3B/OF;3B;OF
4.9;2021;04/05/2021;64.95;S. Perez (R);$4900;C;4;KC
4.9;2021;04/05/2021;63.70;M. Taylor (R);$2900;OF;6;KC
5.3;2021;04/05/2021;62.95;Eli White (R);$2100;OF;8;TEX
5.3;2021;04/05/2021;62.35;Jose Trevino (R);$3300;C;6;TEX
4.9;2021;04/05/2021;58.00;H. Alberto (R);$4000;2B/3B;2B;3B
4.9;2021;04/05/2021;57.40;Nicky Lopez (L);$2500;2B/SS;2B;SS
4.2;2021;04/05/2021;56.80;Yu Chang (R);$2700;1B/3B;1B;3B
4.9;2021;04/05/2021;50.85;Ryan McBroom (R);$3100;1B/OF;1B;OF
5.3;2021;04/05/2021;47.60;C. Culberson (R);$3500;3B/SS;3B;SS
4.5;2021;04/06/2021;79.25;Mike Trout (R);$5500;OF;3;LAA
4.5;2021;04/06/2021;77.70;Shohei Ohtani (L);$4300;1B/OF;1B;OF
4.6;2021;04/06/2021;77.60;Y. Alvarez (L);$5100;OF;4;HOU
4.6;2021;04/06/2021;77.40;Alex Bregman (R);$5300;3B;3;HOU
4;2021;04/06/2021;76.35;Victor Robles (R);$2800;OF;1;WSH
4.6;2021;04/06/2021;76.20;Jose Altuve (R);$4800;2B;1;HOU
4.6;2021;04/06/2021;75.60;Y. Gurriel (R);$4000;1B;2;HOU
4.6;2021;04/06/2021;74.80;Kyle Tucker (L);$3900;OF;6;HOU
4.5;2021;04/06/2021;74.45;Albert Pujols (R);$3200;1B;4;LAA
4;2021;04/06/2021;73.40;Trea Turner (R);$5000;SS;2;WSH
4;2021;04/06/2021;72.85;Juan Soto (L);$5400;OF;3;WSH
4.5;2021;04/06/2021;72.20;D. Fletcher (R);$4200;2B/3B;2B;3B
4.5;2021;04/06/2021;71.85;Justin Upton (R);$3400;OF;6;LAA
4;2021;04/06/2021;70.45;R. Zimmerman (R);$2600;1B;4;WSH
4.6;2021;04/06/2021;70.15;Myles Straw (R);$2900;OF;8;HOU
4.1;2021;04/06/2021;69.20;Ozzie Albies (S);$4300;2B;2;ATL
4.1;2021;04/06/2021;68.75;F. Freeman (L);$5100;1B;3;ATL
4.6;2021;04/06/2021;68.15;Carlos Correa (R);$4400;SS;5;HOU
4.1;2021;04/06/2021;66.65;R. Acuna Jr. (R);$5600;OF;1;ATL
4.5;2021;04/06/2021;65.70;Jared Walsh (L);$4100;1B/OF;1B;OF
4.6;2021;04/06/2021;64.40;Aledmys Diaz (R);$3700;3B/OF;3B;OF
4.5;2021;04/06/2021;63.80;Jose Rojas (L);$2300;2B;7;LAA
4.1;2021;04/06/2021;60.35;Marcell Ozuna (R);$4900;OF;4;ATL
4;2021;04/06/2021;59.85;Hernan Perez (R);$2400;OF;6;WSH
4;2021;04/06/2021;58.95;A. Stevenson (L);$2500;OF;7;WSH
4.5;2021;04/06/2021;58.60;Max Stassi (R);$3000;C;8;LAA
4;2021;04/06/2021;57.45;S. Castro (R);$3800;2B/3B;2B;3B
4.5;2021;04/06/2021;52.70;Jose Iglesias (R);$3400;SS;9;LAA
4.1;2021;04/06/2021;50.25;T. d'Arnaud (R);$4400;C;5;ATL
4.1;2021;04/06/2021;48.50;C. Pache (R);$3300;OF;8;ATL
4;2021;04/06/2021;45.15;J. Lucroy (R);$2500;C;8;WSH
4.1;2021;04/06/2021;41.15;Austin Riley (R);$4000;3B;7;ATL
4.1;2021;04/06/2021;40.50;D. Swanson (R);$4600;SS;6;ATL
4.6;2021;04/06/2021;34.95;M. Maldonado (R);$3700;C;9;HOU
3.7;2021;04/07/2021;85.95;Byron Buxton (R);$3900;OF;5;MIN
3.5;2021;04/07/2021;83.65;A. McCutchen (R);$3200;OF;1;PHI
4.5;2021;04/07/2021;83.45;Lorenzo Cain (R);$3000;OF;1;MIL
4.5;2021;04/07/2021;83.15;A. Garcia (R);$2900;OF;4;MIL
3.7;2021;04/07/2021;82.20;Nelson Cruz (R);$5100;OF;3;MIN
3.5;2021;04/07/2021;82.05;Alec Bohm (R);$3100;3B;5;PHI
3.7;2021;04/07/2021;81.95;Jorge Polanco (S);$3400;2B;4;MIN
3.6;2021;04/07/2021;81.80;Cavan Biggio (L);$4700;3B;2;TOR
3.4;2021;04/07/2021;81.55;Josh Naylor (L);$2600;OF;6;CLE
4.6;2021;04/07/2021;81.05;Eric Sogard (L);$2100;2B/3B;2B;3B
3.6;2021;04/07/2021;80.65;Bo Bichette (R);$5300;SS;3;TOR
3.7;2021;04/07/2021;79.70;Adam Eaton (L);$4000;OF;1;CWS
3.4;2021;04/07/2021;79.40;Ben Gamel (L);$3000;OF;1;CLE
3.4;2021;04/07/2021;79.35;Eddie Rosario (L);$4600;OF;4;CLE
4.5;2021;04/07/2021;79.05;C. Yelich (L);$5200;OF;3;MIL
4.5;2021;04/07/2021;78.85;Keston Hiura (R);$4200;1B;2;MIL
3.6;2021;04/07/2021;78.55;T. Hernandez (R);$4800;OF;4;TOR
3.4;2021;04/07/2021;78.40;Jose Ramirez (S);$5700;3B;3;CLE
3.6;2021;04/07/2021;78.15;Marcus Semien (R);$5200;2B;1;TOR
3.6;2021;04/07/2021;78.15;V. Guerrero Jr. (R);$5000;1B/3B;1B;3B
4.6;2021;04/07/2021;78.00;Joc Pederson (L);$3400;OF;5;CHC
3.7;2021;04/07/2021;78.00;Mitch Garver (R);$4400;C;1;MIN
3.6;2021;04/07/2021;77.35;L. Gurriel (R);$4000;OF;6;TOR
3.4;2021;04/07/2021;77.15;C. Hernandez (S);$4500;2B;2;CLE
3.7;2021;04/07/2021;77.10;Kyle Garlick (R);$2300;OF;2;MIN
3.5;2021;04/07/2021;76.70;Rhys Hoskins (R);$4900;1B;2;PHI
3.7;2021;04/07/2021;76.40;Nick Madrigal (R);$3200;2B;7;CWS
3.4;2021;04/07/2021;76.00;Franmil Reyes (R);$4200;OF;5;CLE
3.7;2021;04/07/2021;75.95;Miguel Sano (R);$3900;1B;6;MIN
4.6;2021;04/07/2021;75.75;Anthony Rizzo (L);$4700;1B;3;CHC
3.5;2021;04/07/2021;75.60;Bryce Harper (L);$5600;OF;3;PHI
4.2;2021;04/07/2021;75.25;E. Hernandez (R);$3900;2B/OF;2B;OF
3.7;2021;04/07/2021;75.25;W. Astudillo (R);$3200;1B/C;1B;C
4.4;2021;04/07/2021;74.40;A. Meadows (L);$4400;OF;2;TB
4.5;2021;04/07/2021;74.05;Luis Urias (R);$2800;3B/SS;3B;SS
3.2;2021;04/07/2021;73.35;J. Cronenworth (L);$3800;1B/2B;1B;2B
4.2;2021;04/07/2021;72.80;J.D. Martinez (R);$5400;OF;3;BOS
4.6;2021;04/07/2021;72.80;Ian Happ (S);$4500;OF;1;CHC
3.5;2021;04/07/2021;72.45;J.T. Realmuto (R);$5000;C;4;PHI
4.2;2021;04/07/2021;71.50;X. Bogaerts (R);$5400;SS;4;BOS
4.5;2021;04/07/2021;71.35;Travis Shaw (L);$4000;1B/3B;1B;3B
4.4;2021;04/07/2021;71.15;Yandy Diaz (R);$3700;1B/3B;1B;3B
3.4;2021;04/07/2021;70.75;Jake Bauers (L);$3400;1B;7;CLE
4.4;2021;04/07/2021;70.70;R. Arozarena (R);$4900;OF;3;TB
3.6;2021;04/07/2021;70.45;R. Grichuk (R);$4100;OF;7;TOR
3.4;2021;04/07/2021;70.45;A. Gimenez (L);$3700;SS;9;CLE
4.2;2021;04/07/2021;70.30;H. Renfroe (R);$3600;OF;6;BOS
3.5;2021;04/07/2021;70.20;D. Gregorius (L);$4500;SS;6;PHI
5;2021;04/07/2021;70.00;Joey Gallo (L);$4100;OF;3;TEX
4.2;2021;04/07/2021;69.50;Rafael Devers (L);$5200;3B;2;BOS
4.6;2021;04/07/2021;69.45;Kris Bryant (R);$5000;3B/OF;3B;OF
4.6;2021;04/07/2021;69.00;Jason Heyward (L);$3100;OF;7;CHC
4.4;2021;04/07/2021;68.90;Mitch Haniger (R);$3600;OF;1;SEA
4.9;2021;04/07/2021;68.90;R. Grossman (S);$3100;OF;1;DET
4.2;2021;04/07/2021;68.65;C. Arroyo (R);$3000;2B/SS;2B;SS
3.7;2021;04/07/2021;68.55;Jose Abreu (R);$5700;1B;3;CWS
4.6;2021;04/07/2021;68.20;M. Conforto (L);$3500;OF;3;NYM
3.7;2021;04/07/2021;68.10;Y. Grandal (S);$5500;C;4;CWS
5;2021;04/07/2021;67.55;David Dahl (L);$3300;OF;2;TEX
3.5;2021;04/07/2021;67.35;Adam Haseley (L);$2100;OF;8;PHI
3.3;2021;04/07/2021;67.25;Corey Seager (L);$5500;SS;2;LAD
5;2021;04/07/2021;67.00;Nate Lowe (L);$3600;1B;5;TEX
3.3;2021;04/07/2021;66.75;Chris Taylor (R);$4100;2B/OF;2B;OF
